EAN/GTIN,Repetidos,Codigo,Fabricante,Descrição dos Produtos
7899074702605,1,8639,DELTA,PURIFICADO COZ/PAR COLOR FLEX C70 1/4 VM
7899074702612,1,7649,DELTA,PURIFICADO COZ/PAR COLOR FLEX C70 1/4 PT
7899074702636,1,3612,DELTA,TORNEIRA ABS COLOR FLEX VER MON 1/4V 1/2
7899074702643,1,20464,DELTA,PURIFICADO AGUA COZINHA PARE FLEX C70 BR
7899074702780,1,6869,DELTA,TORNEIRA ABS COLOR FLEX BR MONO 1/4V 1/2
7899074703572,1,20951,DELTA,TORN/ABS COLOR FLEX DUO PT C70 1/4
7899074703596,1,20950,DELTA,TORNEIRA ABS COLOR FLEX DUO VERMELHA C70
7899074703619,1,20955,DELTA,TORN/ABS LAV/MESA COLOR FLEX DUO PT
7899074703633,1,20954,DELTA,TORN/ABS LAV/MESA COLOR FLEX DUO VM
7899074703657,1,20957,DELTA,PURIFICADOR AGUA COZ/PAR DUO ABS PRETA
7899074703664,1,20956,DELTA,PURIFICADOR AGUA COZ/PAR C/70 VERMELHA
7899074703671,1,20958,DELTA,PURIFICADOR COZ/PAR GOURMET
7899074703688,1,20952,DELTA,TORN/ABS LUXO GOURMET DUO C70 1/4
7899074703701,1,20953,DELTA,TORN/ABS COZ/MESA GOURMET DUO C70
7899074716251,1,22379,DELTA,VOLANTE C-50 ABS CROMADO
7899074719016,1,22378,DELTA,ACABAMENTO COMP.P/REGISTRO C-23 ABS CROM
7899074723129,1,17743,DELTA,TORNEIRA CROMADA ALTA C50 1/4VOLTA
7899074723815,1,17928,DELTA,TORNEIRA CROMADA MOVEL 1/4VOLTA
7899074723853,1,17227,DELTA,TORNEIRA BRANCA C/FILTRO MOVEL C50
7899074724058,1,19297,DELTA,TORNEIRA BANCADA CROMADA 1/4VOLTA 1168
7899074724171,1,2011,DELTA,TORNEIRA FIXA CRO/ABS 1/4V
7899074724218,1,14565,DELTA,TORNEIRA BRANCA C/FILTRO FIXA 1/4VOLTA
7899074724669,1,19298,DELTA,TORNEIRA BANCADA BRANCA 1/4VOLTA 1168
7899074725161,1,22089,DELTA,REPARO TORN MVC 1/4 LINHA ABS M22
7899074729688,1,17748,DELTA,TORNEIRA ABS LAV/MESA C50 1/4 CROMADO
7899074731988,1,21082,DELTA,KIT BANHEIRO STAND
7899074733968,1,17746,DELTA,TORNEIRA ABS LAV/MESA C50 1/4V BRANCA
7899074734453,1,21667,DELTA,PURIFICADOR TORN FIXA BR/CR
7899074737300,1,17378,DELTA,TORNEIRA VERDE C/FILTRO MOVEL VERDE
7899074737317,1,21646,DELTA,PURIFICADOR LARANJA COZ/PAR C50 1/4VCR
7899074737348,1,17376,DELTA,TORNEIRA VERDE C/FILTRO FIXA
7899074737355,1,21647,DELTA,PURIFICADOR LARANJA COZ/PAR C50 1/4V
7899074737829,1,17377,DELTA,TORNEIRA PRETA C/FILTRO FIXA
7899074737850,1,17379,DELTA,TORNEIRA PRETA C/FILTRO MOVEL 1/4VOLTA
7899074738017,1,17747,DELTA,TORNEIRA ABS LAV/MESA C50 1/4V PRETA/BR
7899074738123,1,17744,DELTA,TORNEIRA PRETA ALTA C50 1/4VOLTA
7899074738338,1,19299,DELTA,TORNEIRA BANCADA PRETA 1/4VOLTA 1168
7899074738871,1,20604,DELTA,PURIFICADOR COZ/PAR BR/CR C70 1/4V
7899074739090,1,17742,DELTA,TORNEIRA VERDE ALTA C50 1/4VOLTA
7899074742939,1,21645,DELTA,TORN/ABS B ALTA C50 1/4 V 1/2 BR
7899074743646,1,21084,DELTA,ADAPTADOR ABS P/FILTRO C-50 BRANCO
7899074749211,1,2699,DELTA,VELA PARA FILTRO PRO SAUDE
7899074749228,1,8861,DELTA,VELA P/FILTRO MART PLAST
7899074755205,1,597,DELTA,PURIFICAOR AGUA GOURMET C33 PAREDE 1/4
7899074755540,1,19310,DELTA,TORNEIRA P/PIA 15CM 1/2
7899074755601,1,19301,DELTA,PURIFICADOR AZUL ESC MOVEL 1/4VOLTA
7899074755625,1,19300,DELTA,PURIFICADOR AGUA AMARELO MOVEL 1/4VOLTA
7899074755649,1,19304,DELTA,PURIFICADOR VERMELHO MOVEL 1/4VOLTA
7899074755663,1,19308,DELTA,PURIFICADOR VERMELHO FIXA 1/4VOLTA
7899074755687,1,19306,DELTA,PURIFICADOR AGUA AZUL ESC FIXA 1/4VOLTA
7899074755700,1,19305,DELTA,PURIFICADOR AGUA AMARELO FIXA 1/4VOLTA
7899074795997,1,20080,DELTA,CESTINHA VALVULA 1623
7899074797090,1,20138,DELTA,TORNEIRA LAV BRANCA MONOC 1/4VOLTA
7899075100011,1,2004,DELTA,REPARO P/TORNEIRA MVS
7899075100523,1,19468,DELTA,PURIFICADOR PIA COZ/MESA B.M ALT C50 1/4
7899075100745,1,18750,DELTA,PURIFICADOR AGUA BANCADA ABS C50 (2168)
7899075101049,1,2016,DELTA,REGISTRO PRESSAO 1/2 C23
7899075101117,1,2014,DELTA,REGISTRO PRESSAO 1/2 C50
7899075101131,1,2020,DELTA,REGISTRO PRESSAO 3/4 C23
7899075101209,1,2015,DELTA,REGISTRO PRESSAO 3/4 C50
7899075101636,1,2749,DELTA,REPARO P/REGIST AM MV CURTO
7899075101643,1,2005,DELTA,REPARO P/REGISTRO VEDANTE DELTA
7899075101810,1,18747,DELTA,PURIFICADOR MOVEL C50 (2167)
7899075101957,1,17226,DELTA,TORNEIRA CROMADA C/FILTRO MOVEL C50
7899075102060,1,18339,DELTA,GATILHO METAL DUCHA HIGIENICA
7899075105757,1,2006,DELTA,VOLANTE C-50 PEQUENO
7899075105856,1,17380,DELTA,REPARO TORNEIRA MVC 1/4VOLTA
7899075108772,1,19466,DELTA,DUCHA ARTICULADA 1/2
7899075114889,1,1997,DELTA,TORNEIRA MOVEL 1/4VOLTA C50
7899075123904,1,19465,DELTA,CHUVEIRO ARTIC C/DUCHA E DESVI 1/2
7899075124055,1,18751,DELTA,TORNEIRA PAREDE USO GERAL C50 (1171)
7899075124062,1,19604,DELTA,SALVA REGISTRO C23
7899075124932,1,18749,DELTA,PURIFICADOR FIXA C50
7899075126059,1,2021,DELTA,VOLANTE C-50 GRANDE
7899075126103,1,8852,DELTA,GATILHO ABS DUCHA HIGIENICA
7899075127094,1,1993,DELTA,TORNEIRA JARDIM DOURADA C/BICO 1/2
7899075127148,1,1994,DELTA,TORNEIRA JARDIM CROMADA C/BICO 1/2
7899075127162,1,17930,DELTA,ADAPTADOR P/FILTRO C23 1/2 DN15 CR 1147
7899075127186,1,2026,DELTA,ADAPTADOR P/FILTRO C-50 1147
7899075127209,1,598,DELTA,ADAPTADOR P/FILTRO C-23 1/2 CROMADO
7899075127223,1,21080,DELTA,ADAPTADOR P/FILTRO C50 CROMADO
7899075127247,1,1995,DELTA,TORNEIRA PAREDE 18CM C23 1/2
7899075127445,1,1996,DELTA,TORNEIRA PAREDE 22CM C23
7899075128794,1,2018,DELTA,TORNEIRA LAVATORIO C23
7899075128985,1,2010,DELTA,TORNEIRA LAVATORIO C50 1/2
7899075129142,1,21852,DELTA,TORN/LAVA/MESA B.MOVEL C33 1/2 CR
7899075129425,1,2001,DELTA,REGISTRO PRESSAO 1/2 BRONZE
7899075129869,1,1998,DELTA,TORNEIRA P/MAQ/TANQUE CROMADA C23
7899075130018,1,571,DELTA,1509 REGISTRO DE GAVETA C-23 1/2
7899075130025,1,573,DELTA,1509 REGISTRO DE GAVETA C-23 3/4
7899075130322,1,564,DELTA,1509 REGISTRO DE GAVETA C-50 1/2
7899075130339,1,8583,DELTA,1509 REGISTRO DE GAVETA C-50 3/4
7899075130452,1,2030,DELTA,VALVULA P/TANQUE
7899075130629,1,2029,DELTA,TUBO DE LIGACAO LISO CROM
7899075131077,1,19751,DELTA,CABE�OTE STADARD SV CROMADO
7899075131084,1,2013,DELTA,CABE�OTES DAS TORNEIRAS 1158/1159 C23
7899075131206,1,2032,DELTA,CRUZETA C-23
7899075131268,1,7059,DELTA,ENGATE FLEXIVEL INOX 1.20CM 1/2
7899075131374,1,2040,DELTA,KIT BANHEIRO JUNIOR C/5PCS
7899075131411,1,17929,DELTA,PARAFUSO P/VASO B08 LATAO C/2PCS
7899075131428,1,18578,DELTA,PARAFUSO P/VASO B10 LATAO C/2PC
7899075131626,1,2031,DELTA,REPARO P/REGIST MVS (6574)
7899075131633,1,2033,DELTA,REPARO P/REGIST UNIVERSAL
7899075131657,1,19603,DELTA,REPARO P/TORN AM LONG MOD NOVO (1974)
7899075131671,1,2035,DELTA,REPARO P/TORNEIRA UNIVERSAL (5784)
7899075134269,1,2008,DELTA,TORNEIRA CROMADA C/FILTRO FIXA C50
7899075152683,1,18748,DELTA,PURIFICADOR AGUA PAREDE C50 1/4V 2167
7899075152706,1,2012,DELTA,TORNEIRA GIRATORIA 1/2 C50 DV (1198)
7899075152812,1,2009,DELTA,DUCHA HIGIENICA C50 (1739)
7899075160459,1,19467,DELTA,MECANISMO TORN MVC 1/4 METAL
7899075161005,1,20466,DELTA,COPO FILTRO ABS CROMADO C/VELA MTP
7899075161333,1,21643,DELTA,TORN/ABS PIA COZ/MESA C50 1/4 BR/CR
7899075161753,1,17381,DELTA,VALVULA AMERICANA ABS 1623
7899075161869,1,2038,DELTA,VALVULA P/LAVATORIO ABS CR
7899075164969,1,2000,DELTA,VALVULA LAVATORIO S/UNHO S/LADRAO
7899075165416,1,1999,DELTA,VALVULA AMERICANA P/PIA
7899075165669,1,20296,DELTA,TORNEIRA PIA LAVA/MESA COLOR FLEX 1/4 PR
7899075165812,2,19605,DELTA,PURIFICADOR COZ/PAR GOURMET
7899075165812,2,20605,DELTA,PURIFICADOR COZ/PAR GOURMET C/70 1/4
7899075165836,1,20465,DELTA,PURIFICADOR AGUA ABS PIA B GOUM C50 CR
7899075165911,1,12556,DELTA,TORNEIRA BANCADA GOURMET C50 1/4VOLTA
7899075165942,1,2046,DELTA,TORNEIRA PAREDE GOURMET C50 1/4VOLTA
7899075166154,1,21271,DELTA,TORN/COLOR/FLEX 1/4 V VERMELHA
7899075166475,1,21853,DELTA,TORN/LAV/MESA B.MOVEL C70 1/4 1/2
7899077300792,1,7007,FORUSI,TORNEIRA LAVATORIO ABS CR
7899077303717,1,7036,FORUSI,KIT REPARO
7899077303786,1,8218,FORUSI,CESTINHA 1.1/2 (1623)
7899077303939,1,17384,FORUSI,TORNEIRA LADO DIR NI 1/4 3/8 MVS 6005
7899077327393,1,8213,FORUSI,TORNEIRA LAVATORIO ABS LIGHT
7899077333110,1,17995,FORUSI,VALVULA AMERICANA 3 1/2 ABS
7899077335343,1,7011,FORUSI,TORNEIRA COZINHA MOVEL ABS LIGHT CR
7899077335350,1,15920,FORUSI,TORN COZINH MESA C-50 ABS LIGHT
7899077335374,1,7010,FORUSI,TORNEIRA COZINHA MOVEL SOFT LIGHT CR
7899077335459,1,7021,FORUSI,TORN C/FILTRO C-50 2172 SOFT
7899077345762,1,11999,FORUSI,TORNEIRA LAVATORIO LIGHT ABS CR
7899077345786,1,16553,FORUSI,TORN LAV BM.LIGHT C50 ABS CR
7899077346646,1,8217,FORUSI,TORNEIRA COZINHA MOVEL ABS LIGHT CR
7899077347544,1,8211,FORUSI,REGIST PRESSAO 1/2 1400
7899077357079,1,7012,FORUSI,CASTELO M IG CHAVETA AM 6005
7899095400122,1,20265,FERTAK TOOLS,TESOURA DE FUNILEIRO 10
7899095400153,1,19265,FERTAK TOOLS,TESOURA P/CORTA VERG 18
7899095400177,1,19266,FERTAK TOOLS,TESOURA P/CORTA VERG 30
7899095400191,1,19221,FERTAK TOOLS,CHAVE DE GRIFO 10
7899095400948,1,7809,BASTON,PISTOLA APLICADOR SILICONE
7899095400962,1,19267,FERTAK TOOLS,TESOURA DE PODA C/MOLA 8
7899095401136,1,4724,FERTAK TOOLS,ESTILETE C/1 LAMINA BLIST
7899095401150,1,20165,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 2.5MMX100 BR 100P�
7899095401167,1,12998,FERTAK TOOLS,ABRA�ADEIRA NYLON BRANCA 3.5X140 100P�S
7899095401198,1,19912,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 380X480MM BR C/50PC
7899095401204,1,19209,FERTAK TOOLS,ALICATE BOMBA D�AGUA 10
7899095403369,1,19212,FERTAK TOOLS,ALICATE DESENCAPADOR DE FIOS 2X1
7899095403437,1,19213,FERTAK TOOLS,"ALICATE CORTE DIAGONAL 6""FERTAK"
7899095403451,1,19210,FERTAK TOOLS,ALICATE CORTE DE PRECISAO
7899095403543,1,21943,FERTAK TOOLS,JOGO DE BITS FENDA 10 P�S
7899095403659,1,19234,FERTAK TOOLS,LUVA PIGMENTADA BG
7899095403963,1,19219,FERTAK TOOLS,ARCO DE SERRA MINI 12
7899095403994,1,19214,FERTAK TOOLS,ALICATE BICO MEIA CANA C/DENTE FERTAK
7899095404014,1,19215,FERTAK TOOLS,ALICATE MULTI DESENCAP/CORTE
7899095404151,1,19915,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 3.80X4.8MM PT 50PCS
7899095404434,1,19211,FERTAK TOOLS,ALICATE PRESSAO BOCA RETA 10
7899095404557,1,19633,FERTAK TOOLS,JOGO SOQUETE SEXTAVADO 1/2 12PCS
7899095404601,1,19217,FERTAK TOOLS,ALICATE REBITAD 17 TIP ALAVANCA
7899095404663,1,19230,FERTAK TOOLS,JOGO BROCA CHATA 6PCS
7899095405004,1,21601,FERTAK TOOLS,CHAVE L COM FURO 15X15
7899095405059,1,20542,FERTAK TOOLS,GRAMPEADOR PROFISSIONAL 4-14MM
7899095405134,1,19231,FERTAK TOOLS,JOGO BROCA P/CONCRETO 8PCS
7899095405264,1,20168,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 2.5MM 100MM PR 100
7899095405271,1,16085,FERTAK TOOLS,KIT SERRA COPO 8P�S FERTAL
7899095405295,1,19216,FERTAK TOOLS,ALICATE REBITADOR 10
7899095405301,1,19218,FERTAK TOOLS,"ALICATE UNIVERSAL 8""NIQUELADO FERTAK"
7899095405356,1,1001,FERTAK TOOLS,ESTILHETE 3 LAMINAS
7899095405363,1,20266,FERTAK TOOLS,JOGO CHAVEIRO HEXAGONAL 8 PE�AS
7899095405578,1,20547,FERTAK TOOLS,CHAVE DE RODA FERTAK
7899095405622,1,1004,FERTAK TOOLS,SERRA COPO KIT 11P�S
7899095405684,1,19268,FERTAK TOOLS,TESOURA P/GRAMA 12
7899095405691,1,19232,FERTAK TOOLS,JOGO BROCA P/MADEIRA 8PCS
7899095405790,1,19229,FERTAK TOOLS,JOGO CHAVE TORK PQ C/9PC FERTAK
7899095405820,1,13001,FERTAK TOOLS,ABRA�ADEIRA NYLON PRETA 3.5X140 100P�S
7899095406254,1,19233,FERTAK TOOLS,JOGO BROCA P/METAL 8PCS
7899095406285,1,19228,FERTAK TOOLS,JOGO CHAVE HEXAGONAL LONGA C/9PCS
7899095406346,1,19918,FERTAK TOOLS,JOGO DE SOQUETE SEXTAVADO 40PCS C/CATRA
7899095406353,1,21944,FERTAK TOOLS,JOGO DE CHAVE PEQUENA HEXAGONAL 9 P�S
7899095406452,1,20540,FERTAK TOOLS,CORTADOR DE VIDRO
7899095406674,1,4841,FERTAK TOOLS,MALETA DE ALUMINIO GRANDE 457X33X150MM
7899095406681,1,11481,FERTAK TOOLS,MALETA ALUMINIO MEDIA FERTAK
7899095406698,1,19410,FERTAK TOOLS,MALETA DE ALUMINIO PEQUENA
7899095406711,1,19262,FERTAK TOOLS,JOGO CHAVE FENDA/PHILLIPS
7899095406728,1,19263,FERTAK TOOLS,JOGO CHAVE FENDA/PHILIPS 6PCS
7899095406742,1,19237,FERTAK TOOLS,"CHAVE FENDA 1/4X4""FERTAK"
7899095406759,1,19238,FERTAK TOOLS,"CHAVE FENDA 1/4X5""FERTAK"
7899095406766,1,19239,FERTAK TOOLS,"CHAVE FENDA 1/4X6""FERTAK"
7899095406773,1,19240,FERTAK TOOLS,"CHAVE FENDA 1/4X8""FERTAK"
7899095406780,1,19241,FERTAK TOOLS,"CHAVE FENDA 1/8X4""FERTAK"
7899095406797,1,19242,FERTAK TOOLS,"CHAVE FENDA 1/8X5""FERTAK"
7899095406803,1,19243,FERTAK TOOLS,"CHAVE FENDA 1/8X6""FERTAK"
7899095406810,1,19244,FERTAK TOOLS,"CHAVE FENDA 1/8X8""FERTAK"
7899095406827,1,19245,FERTAK TOOLS,"CHAVE FENDA 3/16X3""FERTAK"
7899095406834,1,19246,FERTAK TOOLS,"CHAVE FENDA 3/16X5""FERTAK"
7899095406841,1,5328,FERTAK TOOLS,ARCO SERRA 12 HOBBY
7899095407046,1,19235,FERTAK TOOLS,LUVA PIGMENTADA PRETA
7899095407107,1,21402,FERTAK TOOLS,CHAVE LONGA GALVANIZADA 8MM
7899095407114,1,21368,FERTAK TOOLS,CHAVE LONGA GALVANIZADA 9MM
7899095407121,1,19223,FERTAK TOOLS,CHAVE L LONGA GALV 10MM
7899095407138,1,19224,FERTAK TOOLS,CHAVE L LONGA GALV 11MM
7899095407145,1,19225,FERTAK TOOLS,CHAVE L LONGA GALV 12MM
7899095407152,1,19226,FERTAK TOOLS,CHAVE L LONGA GALV 13MM
7899095407220,1,19247,FERTAK TOOLS,"CHAVE FENDA 5/16X6""FERTAK"
7899095407237,1,19250,FERTAK TOOLS,"CHAVE FENDA 5/16X8""FERTAK"
7899095407367,1,19251,FERTAK TOOLS,"CHAVE PHILLIPS 1/4X4""FERTAK"
7899095407374,1,19252,FERTAK TOOLS,"CHAVE PHILLIPS 1/4X5""FERTAK"
7899095407381,1,19253,FERTAK TOOLS,"CHAVE PHILLIPS 1/4X6""FERTAK"
7899095407398,1,21369,FERTAK TOOLS,CHAVE LONGA GALVANIZADA 15MM
7899095407480,1,19236,FERTAK TOOLS,"PNEU P/CARRINHO DE MAO 3,25 X 8"
7899095407596,1,21145,FERTAK TOOLS,"ABRA�ADEIRA DE NYLON 140X2,5MM"
7899095407626,1,20166,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 2.5MMX150 BR 100P�
7899095407633,1,20167,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 2.5MMX200MM BR 100
7899095407640,1,12999,FERTAK TOOLS,ABRA�ADEIRA NYLON BRANCA 3.6X200 100P�S
7899095407657,1,13000,FERTAK TOOLS,ABRA�ADEIRA NYLON BRANCA 3.6X250
7899095407664,1,20116,FERTAK TOOLS,ABRA�ADEIRA DE NYLON BR 4.8X280
7899095407671,1,19911,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 4.8X300MM BR
7899095407701,1,19913,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 400X7.6MM BR C/50P
7899095407770,1,19254,FERTAK TOOLS,"CHAVE PHILLIPS 1/4X8""FERTAK"
7899095407787,1,19255,FERTAK TOOLS,"CHAVE PHILLIPS 1/8X4""FERTAK"
7899095407794,1,19256,FERTAK TOOLS,"CHAVE PHILLIPS 1/8X5""FERTAK"
7899095407800,1,19257,FERTAK TOOLS,"CHAVE PHILLIPS 1/8X6""FERTAK"
7899095407817,1,19258,FERTAK TOOLS,"CHAVE PHILLIPS 1/8X8""FERTAK"
7899095407824,1,19259,FERTAK TOOLS,"CHAVE PHILLIPS 3/16X3""FERTAK"
7899095407831,1,3325,FERTAK TOOLS,CHAVE PHILLIPS 3/16X5 FERTAK
7899095407848,1,19260,FERTAK TOOLS,"CHAVE PHILLIPS 5/16X6""FERTAK"
7899095407855,1,19261,FERTAK TOOLS,"CHAVE PHILLIPS 5/16X8""FERTAK"
7899095407947,1,20169,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 2.5MMX150MM PR 100
7899095407954,1,20170,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 2.5MMX200MM PR 100
7899095407961,1,13002,FERTAK TOOLS,ABRA�ADEIRA NYLON PRETA 3.6X200 100P�S
7899095407978,1,13003,FERTAK TOOLS,ABRA�ADEIRA NYLON PRETA 3.6X250 100P�S
7899095407985,1,20117,FERTAK TOOLS,ABRA�ADEIRA DE NYLON PR 4.8X280MM
7899095407992,1,19914,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 300X4.8MM PT C/50PC
7899095408029,1,19916,FERTAK TOOLS,ABRA�ADEIRA DE NYLON 400X7.6MM PT 50PCS
7899095408067,1,19632,FERTAK TOOLS,JOGO CHAVE HEXAGONAL TP CANIVETE 7PCS
7899095408135,1,19919,FERTAK TOOLS,SUPORTE PRATELEIRA 08X10 POL BR
7899095408364,1,3146,FERTAK TOOLS,NIVEL REFORCADO 12
7899095408500,1,20230,FERTAK TOOLS,SUPORTE ARTICULAVEL P/TV MOVEL 10 A 42
7899095408517,1,19264,FERTAK TOOLS,SUPORTE UNIV P/TV 10 A 71
7899095408531,1,19920,FERTAK TOOLS,SUPORTE PRATELEIRA 10X12 POL BR
7899095408548,1,19921,FERTAK TOOLS,SUPORTE PRATELEIRA 12X14 POL BR
7899095408692,1,19220,FERTAK TOOLS,"CAMARA P/PNEU DE CARRINHO 3,25 X 8"
7899095408920,1,1002,FERTAK TOOLS,ESTILETE REFIL 10P�S 18MM
7899095409071,1,20543,FERTAK TOOLS,GRAMPO PARA GRAMPEADOR 06MM C/100
7899095409088,1,20544,FERTAK TOOLS,GRAMPO PARA GRAMPEADOR 08MM C/100
7899095409101,1,20541,FERTAK TOOLS,DISCO DE CORTE INOX 115X12
7899095409118,1,21597,FERTAK TOOLS,ESPATULA 6CM CABO PLASTICO ESPELHADA
7899095409125,1,21598,FERTAK TOOLS,ESPATULA 8CM CABO PLASTICO ESPELHADA
7899095409132,1,21599,FERTAK TOOLS,ESPATULA 10CM CABO PLASTICO ESPELHADA
7899095409149,1,21600,FERTAK TOOLS,ESPATULA 12CM CABO PLASTICO ESPELHADA
7899095409187,1,21663,FERTAK TOOLS,DISCO FLAP 4 1/2 X 115MM GR120
7899095409194,1,19629,FERTAK TOOLS,MULTIMETRO DIGITAL C/REGISTRADOR
7899095409200,1,19631,FERTAK TOOLS,ALICATE AMPERIMETRO DIGITAL
7899095409217,1,19628,FERTAK TOOLS,MULTIMETRO C/SENS DE TEMPERATURA DIGITAL
7899095409224,1,999,FERTAK TOOLS,BOMBA AR VERTICAL PLASTICO C/55CM
7899095409484,1,19227,FERTAK TOOLS,CONECTOR DE PORCEL BIP 16MM 30A
7899095409538,1,20118,FERTAK TOOLS,PORTA LAMPADA PORCELANA E27
7899095409545,1,20119,FERTAK TOOLS,PORTA LAMPADA PORCELANA E27
7899095409606,1,20545,FERTAK TOOLS,JOGO DE BITS PHILLIPS LONG 50MM
7899095456235,1,21662,FERTAK TOOLS,DISCO FLAP 4 1/2X115MM GR100
7899095456457,1,20548,FERTAK TOOLS,SUPORTE ARTICULAVEL 3 MOVIMENTO 10 A 55
7899095456969,1,21602,FERTAK TOOLS,CHAVE FENDA 1/4 X 10
7899095456976,1,19248,FERTAK TOOLS,"CHAVE FENDA 3/16X6""FERTAK"
7899095456983,1,21664,FERTAK TOOLS,CHAVE FENDA 3/16X8
7899095457003,1,21665,FERTAK TOOLS,CHAVE PHILLIPS 1/4X10 FERTAK
7899095457010,1,21113,FERTAK TOOLS,CHAVE PHILLIPS 3/16X6 FERTAK
7899095457027,1,21114,FERTAK TOOLS,CHAVE PHILLIPS 3/16X8 FERTAK
7899110632491,1,22470,GLOBAL ATACADO,ESCOVA DE BANHO
7899110643367,1,20201,CHINATOWN,PLAINA P/QUEIJO EUROQUADROS
7899110643435,1,20921,CHINATOWN,CORTADOR DE MASSA C/2 SUPREMA
7899121811366,1,10632,ELETRO MET.VENTI,ESPREMEDOR BI-VOLT POWER 3.000
7899121812806,1,18955,ELETRO MET.VENTI,EXAUSTOR P/BANHEIRO BR 100MM
7899121812813,1,18956,ELETRO MET.VENTI,EXAUSTOR P/BANHEIRO BR 150MM
7899121814053,1,10630,ELETRO MET.VENTI,OSCILANT MESA 40CM BRANCO FREE BIVOLT
7899121814060,1,10629,ELETRO MET.VENTI,OSCILANT MESA 40CM PRETO FREE BI-VOLT
7899121825493,1,4914,ELETRO MET.VENTI,EXAUSTOR CROMADO AFRO BIV 25CM
7899121825509,1,4915,ELETRO MET.VENTI,EXAUSTOR BRANCO BIV 25CM
7899121825516,1,10631,ELETRO MET.VENTI,EXAUSTOR CINZA 30CM 127V
7899121825523,1,10625,ELETRO MET.VENTI,EXAUSTOR REVERSAO CINZA 40CM 127V
7899121825530,1,4913,ELETRO MET.VENTI,EXAUSTOR CINZA 50CM 127V
7899121829187,1,4894,ELETRO MET.VENTI,VENT MONTANA 3PLQ BRANC
7899121829262,1,4904,ELETRO MET.VENTI,VENT NEW SPOT DELT 3P 127V BC (313100)
7899121829620,1,4895,ELETRO MET.VENTI,VENT MONTANA 3 PLQ PRET (243109)
7899121830701,1,11594,ELETRO MET.VENTI,VENT NEW SPOT DELT 3PLQ PT 3V
7899121832576,1,4898,ELETRO MET.VENTI,VENT NEW ZETA 3PPM 127V BC/LAT (343104)
7899121832828,1,4899,ELETRO MET.VENTI,VENT NEW ZETA 3PPM 127V PT/LAT (343105)
7899121834105,1,10621,ELETRO MET.VENTI,VENT NEW DELTA LIGHT 3P 127V BC (383116)
7899121834181,1,11259,ELETRO MET.VENTI,VENT NEW DELT LIGHT PT 3P
7899121834587,1,10623,ELETRO MET.VENTI,VENT NEW COMERC 3P 127V BRANCO
7899121834945,1,10624,ELETRO MET.VENTI,VENT NEW COMERC 3P 127V PRETO
7899121835201,1,10622,ELETRO MET.VENTI,VENT NEW DELTA LIGTH 127V BC (383148)
7899121840465,1,10634,ELETRO MET.VENTI,VT NEW BABY COLORS 3 127V BRANCO 4PT
7899121840502,1,13098,ELETRO MET.VENTI,VENT NEW BABY COLOR MASC 3P BC
7899121841028,1,10627,ELETRO MET.VENTI,VENT MAGNES 3P LQ BCO (413100)
7899121841486,1,4907,ELETRO MET.VENTI,VENT NEW CRISTAL LIGTH 3P 127V BC (38312
7899121843114,1,4903,ELETRO MET.VENTI,OSCILANT PARED 60CM BIV PT 4
7899121843190,1,4916,ELETRO MET.VENTI,OSCILANT PARED 60CM BIV BR
7899121843268,1,4911,ELETRO MET.VENTI,OSCILANT COLUN 60CM BIV BCO
7899121846023,1,13879,ELETRO MET.VENTI,VENT MAGNES 3P LQ PT (413102)
7899126689199,1,16972,TOOLS CLUB,CHAVE BIELA LONG 9MM C/PASSANTE
7899141980332,1,1561,PERFIL,CABO FLEXIVEL RED 2X4.00 2VIAS 100MTS
7899149800267,1,7713,PERFIL,"FIO RIGIDO 1,50MM (METRO)"
7899149800496,1,1532,PERFIL,"FIO SOLIDO 6,0MM C/100MTS"
7899149800557,1,1534,PERFIL,"FIO SOLIDO 10,0MM C/100MTS"
7899149803237,1,1559,PERFIL,CABO FLEX RED 2X1.50 2VIAS 100MTS
7899149810945,1,1545,PERFIL,CABO FLEXIVEL 1.50MM C/50MTS PERLEX
7899149815582,1,11818,PERFIL,"EXTENS TRIP PA 2X0,75 1,5MT PT (4088/0)"
7899149815599,1,6361,PERLEX (TRADICAO),"FILTRO DE LINHA 2P+T 3X0,75 1,5MT 4 TOM"
7899149815605,1,8629,PERFIL,FILTRO DE LINHA PP 3X0.75 1.5MT C/4S
7899149815612,1,1478,PERFIL,FILTRO DE LINHA PP 3X0.75MM 3MT 4TOMADAS
7899149815629,1,8638,PERFIL,FILTRO DE LINHA PP 3X0.75 3MT 4TOMADAS
7899149815636,1,11817,PERLEX (TRADICAO),"EXTENS TRIP PA 2X0,75 1,5MT BR (4088/1)"
7899149815704,1,8627,PERFIL,EXTENSAO TRIPLA PA 2X0.75MM 3M
7899149815759,1,11798,PERLEX (TRADICAO),"EXTENS TRIP PA 2X0,75 C/3MTS"
